"t Gyro","abs Gyro","t IMU","abs IMU","t GPS","v GPS","z GPS","lat GPS","lon GPS"
1.237150078E2,6.812546833E-1,1.237150078E2,1.298180254E1,NaN,NaN,NaN,NaN,NaN
1.237200125E2,6.882464450E-1,1.237199812E2,1.313593385E1,NaN,NaN,NaN,NaN,NaN
1.237250188E2,6.963349099E-1,1.237249875E2,1.333212922E1,NaN,NaN,NaN,NaN,NaN
1.237300250E2,7.063810753E-1,1.237299922E2,1.346833411E1,NaN,NaN,NaN,NaN,NaN
1.237349984E2,7.093089823E-1,1.237349984E2,1.354562021E1,NaN,NaN,NaN,NaN,NaN
1.237400047E2,7.025640714E-1,1.237400047E2,1.355046808E1,NaN,NaN,NaN,NaN,NaN
1.237450094E2,6.901587750E-1,1.237450094E2,1.362480806E1,NaN,NaN,NaN,NaN,NaN
1.237500156E2,6.769235533E-1,1.237499828E2,1.369138116E1,NaN,NaN,NaN,NaN,NaN
1.237550203E2,6.611639184E-1,1.237549891E2,1.369453591E1,NaN,NaN,NaN,NaN,NaN
1.237600266E2,6.424931952E-1,1.237599938E2,1.355675431E1,NaN,NaN,NaN,NaN,NaN
1.237650000E2,6.274046969E-1,1.237650016E2,1.335520357E1,NaN,NaN,NaN,NaN,NaN
1.237700063E2,6.226392311E-1,1.237700063E2,1.318695699E1,NaN,NaN,NaN,NaN,NaN
1.237750109E2,6.225217113E-1,1.237750109E2,1.312621479E1,NaN,NaN,NaN,NaN,NaN
1.237800172E2,6.291520686E-1,1.237799859E2,1.309649982E1,NaN,NaN,NaN,NaN,NaN
1.237850219E2,6.322794377E-1,1.237849906E2,1.302765710E1,NaN,NaN,NaN,NaN,NaN
1.237900281E2,6.311476896E-1,1.237899969E2,1.297080800E1,NaN,NaN,NaN,NaN,NaN
1.237950031E2,6.328268846E-1,1.237950016E2,1.293144473E1,NaN,NaN,NaN,NaN,NaN
1.238000078E2,6.326169532E-1,1.238000078E2,1.281986782E1,NaN,NaN,NaN,NaN,NaN
1.238050125E2,6.332807971E-1,1.238049813E2,1.259503341E1,NaN,NaN,NaN,NaN,NaN
1.238100188E2,6.364571105E-1,1.238099875E2,1.232712085E1,NaN,NaN,NaN,NaN,NaN
1.238150250E2,6.374822688E-1,1.238149922E2,1.211795697E1,NaN,NaN,NaN,NaN,NaN
1.238200000E2,6.488170909E-1,1.238199984E2,1.197995368E1,NaN,NaN,NaN,NaN,NaN
1.238250406E2,6.643563375E-1,1.238250047E2,1.183979174E1,NaN,NaN,NaN,NaN,NaN
1.238300094E2,6.860296679E-1,1.238300094E2,1.162193940E1,NaN,NaN,NaN,NaN,NaN
1.238350156E2,7.010529723E-1,1.238349844E2,1.138521623E1,NaN,NaN,NaN,NaN,NaN
1.238400219E2,7.133242711E-1,1.238399906E2,1.123518231E1,NaN,NaN,NaN,NaN,NaN
1.238450266E2,7.200150281E-1,1.238449953E2,1.118025660E1,NaN,NaN,NaN,NaN,NaN
1.238500016E2,7.306785615E-1,1.238500016E2,1.118834196E1,NaN,NaN,NaN,NaN,NaN
1.238550062E2,7.360325516E-1,1.238550062E2,1.106829483E1,NaN,NaN,NaN,NaN,NaN
1.238600109E2,7.359889491E-1,1.238600125E2,1.086472158E1,NaN,NaN,NaN,NaN,NaN
1.238650172E2,7.196676989E-1,1.238649859E2,1.075927686E1,NaN,NaN,NaN,NaN,NaN
1.238700234E2,7.025544920E-1,1.238699922E2,1.083704027E1,NaN,NaN,NaN,NaN,NaN
1.238749969E2,6.920625965E-1,1.238749969E2,1.100457181E1,NaN,NaN,NaN,NaN,NaN
1.238800031E2,6.840348757E-1,1.238800031E2,1.115288098E1,NaN,NaN,NaN,NaN,NaN
1.238850078E2,6.894609441E-1,1.238850094E2,1.125915232E1,NaN,NaN,NaN,NaN,NaN
1.238900141E2,7.063166259E-1,1.238899828E2,1.135468858E1,NaN,NaN,NaN,NaN,NaN
1.238950188E2,7.253396460E-1,1.238949891E2,1.150897109E1,NaN,NaN,NaN,NaN,NaN
1.239000250E2,7.434287671E-1,1.238999938E2,1.169111588E1,NaN,NaN,NaN,NaN,NaN
1.239050000E2,7.621218689E-1,1.239050000E2,1.194329914E1,NaN,NaN,NaN,NaN,NaN
1.239100047E2,7.802238990E-1,1.239100047E2,1.228107048E1,NaN,NaN,NaN,NaN,NaN
1.239150094E2,7.956880277E-1,1.239150109E2,1.255129596E1,NaN,NaN,NaN,NaN,NaN
1.239200156E2,8.018359682E-1,1.239199844E2,1.271622878E1,NaN,NaN,NaN,NaN,NaN
1.239250219E2,7.953690791E-1,1.239249906E2,1.282554678E1,NaN,NaN,NaN,NaN,NaN
1.239300266E2,7.767295096E-1,1.239299953E2,1.286366560E1,NaN,NaN,NaN,NaN,NaN
1.239350016E2,7.580746781E-1,1.239350016E2,1.284096216E1,NaN,NaN,NaN,NaN,NaN
1.239400063E2,7.388894055E-1,1.239400063E2,1.282281482E1,NaN,NaN,NaN,NaN,NaN
1.239450125E2,7.171318231E-1,1.239450125E2,1.280794302E1,NaN,NaN,NaN,NaN,NaN
1.239500188E2,6.933769735E-1,1.239499875E2,1.279258891E1,NaN,NaN,NaN,NaN,NaN
1.239550234E2,6.709069429E-1,1.239549922E2,1.269626389E1,NaN,NaN,NaN,NaN,NaN
1.239599984E2,6.576167616E-1,1.239599969E2,1.243300055E1,NaN,NaN,NaN,NaN,NaN
1.239650031E2,6.496217713E-1,1.239650031E2,1.200505735E1,NaN,NaN,NaN,NaN,NaN
1.239700094E2,6.535458817E-1,1.239700094E2,1.152938541E1,NaN,NaN,NaN,NaN,NaN
1.239750141E2,6.625182133E-1,1.239749844E2,1.120776947E1,NaN,NaN,NaN,NaN,NaN
1.239800203E2,6.859350139E-1,1.239800250E2,1.098366226E1,NaN,NaN,NaN,NaN,NaN
1.239850250E2,7.238018610E-1,1.239849938E2,1.081314779E1,NaN,NaN,NaN,NaN,NaN
1.239900000E2,7.401196570E-1,1.239900000E2,1.058951045E1,NaN,NaN,NaN,NaN,NaN
1.239950047E2,7.412109152E-1,1.239950062E2,1.032427761E1,NaN,NaN,NaN,NaN,NaN
1.240000109E2,7.260430992E-1,1.240000109E2,1.006498712E1,NaN,NaN,NaN,NaN,NaN
1.240050172E2,7.027063739E-1,1.240049859E2,9.899769130E0,NaN,NaN,NaN,NaN,NaN
1.240100219E2,6.754589762E-1,1.240099906E2,9.812881447E0,NaN,NaN,NaN,NaN,NaN
1.240150281E2,6.510642927E-1,1.240149953E2,9.752034649E0,NaN,NaN,NaN,NaN,NaN
1.240200016E2,6.401646082E-1,1.240200016E2,9.718236655E0,NaN,NaN,NaN,NaN,NaN
1.240250078E2,6.367572137E-1,1.240250078E2,9.644010963E0,NaN,NaN,NaN,NaN,NaN
1.240300125E2,6.419214505E-1,1.240299812E2,9.571413608E0,NaN,NaN,NaN,NaN,NaN
1.240350188E2,6.502694135E-1,1.240349875E2,9.507762748E0,NaN,NaN,NaN,NaN,NaN
1.240400234E2,6.594696920E-1,1.240399922E2,9.465335106E0,NaN,NaN,NaN,NaN,NaN
1.240449984E2,6.781055367E-1,1.240449984E2,9.415681506E0,NaN,NaN,NaN,NaN,NaN
1.240500031E2,7.013424760E-1,1.240500031E2,9.475919992E0,NaN,NaN,NaN,NaN,NaN
1.240550094E2,7.261232398E-1,1.240550094E2,9.706574457E0,NaN,NaN,NaN,NaN,NaN
1.240600156E2,7.390924375E-1,1.240599844E2,9.967763096E0,NaN,NaN,NaN,NaN,NaN
1.240650203E2,7.480393602E-1,1.240649891E2,1.021370808E1,NaN,NaN,NaN,NaN,NaN
1.240700266E2,7.566408897E-1,1.240699938E2,1.050019041E1,NaN,NaN,NaN,NaN,NaN
1.240750000E2,7.635121395E-1,1.240750000E2,1.082649036E1,NaN,NaN,NaN,NaN,NaN
1.240800063E2,7.628227023E-1,1.240800063E2,1.123333332E1,NaN,NaN,NaN,NaN,NaN
1.240850109E2,7.592285802E-1,1.240850109E2,1.161210614E1,NaN,NaN,NaN,NaN,NaN
1.240900188E2,7.596462148E-1,1.240899859E2,1.198839898E1,NaN,NaN,NaN,NaN,NaN
1.240950234E2,7.683703965E-1,1.240949906E2,1.228858084E1,NaN,NaN,NaN,NaN,NaN
1.241000281E2,7.722312949E-1,1.240999969E2,1.246306119E1,NaN,NaN,NaN,NaN,NaN
1.241050016E2,7.527326968E-1,1.241050031E2,1.250176823E1,NaN,NaN,NaN,NaN,NaN
1.241100078E2,7.459862539E-1,1.241100078E2,1.259335500E1,NaN,NaN,NaN,NaN,NaN
1.241150141E2,7.430783075E-1,1.241149828E2,1.277648348E1,NaN,NaN,NaN,NaN,NaN
1.241200188E2,7.360274809E-1,1.241199875E2,1.291584999E1,NaN,NaN,NaN,NaN,NaN
1.241250250E2,7.222173518E-1,1.241249938E2,1.293874455E1,NaN,NaN,NaN,NaN,NaN
1.241299984E2,7.117164681E-1,1.241299984E2,1.290985893E1,NaN,NaN,NaN,NaN,NaN
1.241350047E2,7.038036988E-1,1.241350047E2,1.293433126E1,NaN,NaN,NaN,NaN,NaN
1.241400094E2,6.965985460E-1,1.241400094E2,1.297745670E1,NaN,NaN,NaN,NaN,NaN
1.241450156E2,6.790645506E-1,1.241449844E2,1.297756977E1,NaN,NaN,NaN,NaN,NaN
1.241500203E2,6.615983334E-1,1.241499891E2,1.294620271E1,NaN,NaN,NaN,NaN,NaN
1.241550266E2,6.464951650E-1,1.241549953E2,1.288533988E1,NaN,NaN,NaN,NaN,NaN
1.241600016E2,6.294212665E-1,1.241600016E2,1.280414053E1,NaN,NaN,NaN,NaN,NaN
1.241650062E2,6.197449924E-1,1.241650062E2,1.270255762E1,NaN,NaN,NaN,NaN,NaN
1.241700109E2,6.116515148E-1,1.241700125E2,1.256191188E1,NaN,NaN,NaN,NaN,NaN
1.241750172E2,6.140699753E-1,1.241749859E2,1.242407112E1,NaN,NaN,NaN,NaN,NaN
1.241800234E2,6.193944549E-1,1.241799922E2,1.237104359E1,NaN,NaN,NaN,NaN,NaN
1.241849969E2,6.292386413E-1,1.241849969E2,1.228378789E1,NaN,NaN,NaN,NaN,NaN
1.241900031E2,6.367560393E-1,1.241900031E2,1.217435133E1,NaN,NaN,NaN,NaN,NaN
1.241950078E2,6.465447910E-1,1.241950078E2,1.197645451E1,NaN,NaN,NaN,NaN,NaN
1.242000141E2,6.554000241E-1,1.241999828E2,1.177235395E1,NaN,NaN,NaN,NaN,NaN
1.242050203E2,6.636257026E-1,1.242049875E2,1.160668291E1,NaN,NaN,NaN,NaN,NaN
1.242100266E2,6.773864572E-1,1.242099938E2,1.143342812E1,NaN,NaN,NaN,NaN,NaN
1.242150000E2,6.931046240E-1,1.242150000E2,1.125984080E1,NaN,NaN,NaN,NaN,NaN
1.242200047E2,7.042404329E-1,1.242200047E2,1.110004779E1,NaN,NaN,NaN,NaN,NaN
1.242250094E2,7.101785847E-1,1.242250109E2,1.095259733E1,NaN,NaN,NaN,NaN,NaN
1.242300156E2,7.232293519E-1,1.242299844E2,1.086513521E1,NaN,NaN,NaN,NaN,NaN
1.242350219E2,7.340160280E-1,1.242349906E2,1.077526962E1,NaN,NaN,NaN,NaN,NaN
1.242400281E2,7.447637295E-1,1.242399953E2,1.068842443E1,NaN,NaN,NaN,NaN,NaN
1.242450016E2,7.499922625E-1,1.242450031E2,1.067670093E1,NaN,NaN,NaN,NaN,NaN
1.242500063E2,7.536780029E-1,1.242500078E2,1.072853302E1,NaN,NaN,NaN,NaN,NaN
1.242550125E2,7.613449439E-1,1.242550125E2,1.073542962E1,NaN,NaN,NaN,NaN,NaN
1.242600188E2,7.654908967E-1,1.242599859E2,1.062006548E1,NaN,NaN,NaN,NaN,NaN
1.242650234E2,7.656898071E-1,1.242649922E2,1.051149981E1,NaN,NaN,NaN,NaN,NaN
1.242699984E2,7.667738339E-1,1.242699984E2,1.054227224E1,NaN,NaN,NaN,NaN,NaN
1.242750031E2,7.636088920E-1,1.242750031E2,1.069497806E1,NaN,NaN,NaN,NaN,NaN
1.242800078E2,7.605455967E-1,1.242800094E2,1.085127431E1,NaN,NaN,NaN,NaN,NaN
1.242850141E2,7.509767475E-1,1.242849828E2,1.099015653E1,NaN,NaN,NaN,NaN,NaN
1.242900203E2,7.381163380E-1,1.242899891E2,1.113420249E1,NaN,NaN,NaN,NaN,NaN
1.242950266E2,7.259433445E-1,1.242949938E2,1.134181850E1,NaN,NaN,NaN,NaN,NaN
1.243000000E2,7.162071206E-1,1.243000000E2,1.148273109E1,NaN,NaN,NaN,NaN,NaN
1.243050047E2,7.075391313E-1,1.243050047E2,1.161856116E1,NaN,NaN,NaN,NaN,NaN
1.243100109E2,7.035735555E-1,1.243100109E2,1.177098660E1,NaN,NaN,NaN,NaN,NaN
1.243150172E2,6.981214254E-1,1.243149859E2,1.192209368E1,NaN,NaN,NaN,NaN,NaN
1.243200234E2,6.950228873E-1,1.243199906E2,1.202748561E1,NaN,NaN,NaN,NaN,NaN
1.243250266E2,6.920388682E-1,1.243249953E2,1.208478031E1,NaN,NaN,NaN,NaN,NaN
1.243300031E2,6.894057536E-1,1.243300016E2,1.216147358E1,NaN,NaN,NaN,NaN,NaN
1.243350078E2,6.795567779E-1,1.243350078E2,1.228038294E1,NaN,NaN,NaN,NaN,NaN
1.243400125E2,6.685556278E-1,1.243399813E2,1.239212871E1,NaN,NaN,NaN,NaN,NaN
1.243450188E2,6.633299044E-1,1.243449875E2,1.249503164E1,NaN,NaN,NaN,NaN,NaN
1.243500250E2,6.565252675E-1,1.243499922E2,1.254910012E1,NaN,NaN,NaN,NaN,NaN
1.243549984E2,6.449926830E-1,1.243549984E2,1.255164688E1,NaN,NaN,NaN,NaN,NaN
1.243600047E2,6.375209244E-1,1.243600047E2,1.249879372E1,NaN,NaN,NaN,NaN,NaN
1.243650094E2,6.364230850E-1,1.243650109E2,1.250678554E1,NaN,NaN,NaN,NaN,NaN
1.243700156E2,6.311287516E-1,1.243699844E2,1.252369920E1,NaN,NaN,NaN,NaN,NaN
1.243750203E2,6.268774895E-1,1.243749891E2,1.249193426E1,NaN,NaN,NaN,NaN,NaN
1.243800266E2,6.311157284E-1,1.243799938E2,1.240901037E1,NaN,NaN,NaN,NaN,NaN
1.243850000E2,6.431328917E-1,1.243850000E2,1.231064526E1,NaN,NaN,NaN,NaN,NaN
1.243900281E2,6.541086144E-1,1.243900063E2,1.222522047E1,NaN,NaN,NaN,NaN,NaN
1.243950109E2,6.516921683E-1,1.243950125E2,1.212615131E1,NaN,NaN,NaN,NaN,NaN
1.244000172E2,6.451141607E-1,1.243999859E2,1.197844167E1,NaN,NaN,NaN,NaN,NaN
1.244050234E2,6.440026045E-1,1.244049906E2,1.187547614E1,NaN,NaN,NaN,NaN,NaN
1.244100281E2,6.401587929E-1,1.244099969E2,1.171677599E1,NaN,NaN,NaN,NaN,NaN
1.244150016E2,6.403208074E-1,1.244150031E2,1.157248426E1,NaN,NaN,NaN,NaN,NaN
1.244200078E2,6.403149702E-1,1.244200078E2,1.143212811E1,NaN,NaN,NaN,NaN,NaN
1.244250141E2,6.467687196E-1,1.244249828E2,1.123356984E1,NaN,NaN,NaN,NaN,NaN
1.244300188E2,6.604456018E-1,1.244299875E2,1.103302578E1,NaN,NaN,NaN,NaN,NaN
1.244350250E2,6.722160638E-1,1.244349922E2,1.086431645E1,NaN,NaN,NaN,NaN,NaN
1.244399984E2,6.805609059E-1,1.244399984E2,1.069405602E1,NaN,NaN,NaN,NaN,NaN
1.244450047E2,6.917907789E-1,1.244450047E2,1.053277226E1,NaN,NaN,NaN,NaN,NaN
1.244500109E2,6.945502741E-1,1.244500109E2,1.038688462E1,NaN,NaN,NaN,NaN,NaN
1.244550156E2,6.926748511E-1,1.244549844E2,1.027541385E1,NaN,NaN,NaN,NaN,NaN
1.244600219E2,6.829746315E-1,1.244599891E2,1.021290008E1,NaN,NaN,NaN,NaN,NaN
1.244650266E2,6.768364486E-1,1.244649953E2,1.019606156E1,NaN,NaN,NaN,NaN,NaN
1.244700000E2,6.773192625E-1,1.244700016E2,1.016031061E1,NaN,NaN,NaN,NaN,NaN
1.244750062E2,6.875879225E-1,1.244750078E2,1.013566010E1,NaN,NaN,NaN,NaN,NaN
1.244800109E2,6.901436369E-1,1.244800109E2,1.013566010E1,NaN,NaN,NaN,NaN,NaN
1.244850172E2,6.964270755E-1,1.244849875E2,1.013948700E1,NaN,NaN,NaN,NaN,NaN
1.244900234E2,7.071170756E-1,1.244899922E2,1.017039306E1,NaN,NaN,NaN,NaN,NaN
1.244949969E2,7.230673000E-1,1.244949969E2,1.017641070E1,NaN,NaN,NaN,NaN,NaN
1.245000031E2,7.357637709E-1,1.245000031E2,1.022411037E1,NaN,NaN,NaN,NaN,NaN
1.245050078E2,7.431345561E-1,1.245050094E2,1.030365165E1,NaN,NaN,NaN,NaN,NaN
1.245100141E2,7.472048163E-1,1.245099828E2,1.033616103E1,NaN,NaN,NaN,NaN,NaN
1.245150203E2,7.467642128E-1,1.245149891E2,1.034804433E1,NaN,NaN,NaN,NaN,NaN
1.245200250E2,7.437278637E-1,1.245199938E2,1.047558193E1,NaN,NaN,NaN,NaN,NaN
1.245250000E2,7.347822662E-1,1.245250000E2,1.054915157E1,NaN,NaN,NaN,NaN,NaN
1.245300047E2,7.352452763E-1,1.245300047E2,1.052684912E1,NaN,NaN,NaN,NaN,NaN
1.245350109E2,7.368452822E-1,1.245350109E2,1.049549407E1,NaN,NaN,NaN,NaN,NaN
1.245400172E2,7.338309880E-1,1.245399844E2,1.055988330E1,NaN,NaN,NaN,NaN,NaN
1.245450219E2,7.283573173E-1,1.245450125E2,1.067822559E1,NaN,NaN,NaN,NaN,NaN
1.245500281E2,7.143885444E-1,1.245499953E2,1.071918949E1,NaN,NaN,NaN,NaN,NaN
1.245550016E2,6.988511736E-1,1.245550016E2,1.067194950E1,NaN,NaN,NaN,NaN,NaN
1.245600062E2,6.803119267E-1,1.245600078E2,1.063756091E1,NaN,NaN,NaN,NaN,NaN
1.245650125E2,6.577733668E-1,1.245650125E2,1.065545769E1,NaN,NaN,NaN,NaN,NaN
1.245700188E2,6.393060103E-1,1.245699859E2,1.071805147E1,NaN,NaN,NaN,NaN,NaN
1.245750234E2,6.233699449E-1,1.245749922E2,1.079880413E1,NaN,NaN,NaN,NaN,NaN
1.245799984E2,6.152125866E-1,1.245799984E2,1.091989899E1,NaN,NaN,NaN,NaN,NaN
1.245850031E2,6.072835963E-1,1.245850031E2,1.106413401E1,NaN,NaN,NaN,NaN,NaN
1.245900078E2,5.986741211E-1,1.245900094E2,1.120202343E1,NaN,NaN,NaN,NaN,NaN
1.245950156E2,6.074187975E-1,1.245949828E2,1.132408307E1,NaN,NaN,NaN,NaN,NaN
1.246000203E2,6.249829088E-1,1.245999891E2,1.142203141E1,NaN,NaN,NaN,NaN,NaN
1.246050266E2,6.414143286E-1,1.246049953E2,1.153630015E1,NaN,NaN,NaN,NaN,NaN
1.246100000E2,6.488067475E-1,1.246100000E2,1.155004173E1,NaN,NaN,NaN,NaN,NaN
1.246150063E2,6.500926646E-1,1.246150063E2,1.145334034E1,NaN,NaN,NaN,NaN,NaN
1.246200109E2,6.433196976E-1,1.246200109E2,1.143414978E1,NaN,NaN,NaN,NaN,NaN
1.246250172E2,6.352540567E-1,1.246249844E2,1.149434284E1,NaN,NaN,NaN,NaN,NaN
1.246300219E2,6.160017794E-1,1.246299906E2,1.158716854E1,NaN,NaN,NaN,NaN,NaN
1.246350281E2,5.933410656E-1,1.246349953E2,1.161271449E1,NaN,NaN,NaN,NaN,NaN
1.246400016E2,5.766852361E-1,1.246400016E2,1.159852525E1,NaN,NaN,NaN,NaN,NaN
1.246450078E2,5.672040570E-1,1.246450078E2,1.162122124E1,NaN,NaN,NaN,NaN,NaN
1.246500125E2,5.516015227E-1,1.246499813E2,1.171644710E1,NaN,NaN,NaN,NaN,NaN
1.246550188E2,5.358329442E-1,1.246549875E2,1.180461783E1,NaN,NaN,NaN,NaN,NaN
1.246600250E2,5.415464187E-1,1.246599922E2,1.185469823E1,NaN,NaN,NaN,NaN,NaN
1.246649984E2,5.682373263E-1,1.246649984E2,1.184034587E1,NaN,NaN,NaN,NaN,NaN
1.246700031E2,6.067008283E-1,1.246700047E2,1.182574343E1,NaN,NaN,NaN,NaN,NaN
1.246750094E2,6.494517387E-1,1.246750094E2,1.173199475E1,NaN,NaN,NaN,NaN,NaN
1.246800156E2,6.763235455E-1,1.246799844E2,1.160390902E1,NaN,NaN,NaN,NaN,NaN
1.246850219E2,7.014276036E-1,1.246849891E2,1.150642887E1,NaN,NaN,NaN,NaN,NaN
1.246900266E2,7.180315021E-1,1.246899953E2,1.153609744E1,NaN,NaN,NaN,NaN,NaN
1.246950016E2,7.161831496E-1,1.246950016E2,1.165585523E1,NaN,NaN,NaN,NaN,NaN
1.247000062E2,6.987849946E-1,1.247000062E2,1.171643153E1,NaN,NaN,NaN,NaN,NaN
1.247050109E2,6.838406470E-1,1.247050125E2,1.167136963E1,NaN,NaN,NaN,NaN,NaN
1.247100172E2,6.642282506E-1,1.247099859E2,1.165854204E1,NaN,NaN,NaN,NaN,NaN
1.247150234E2,6.562660407E-1,1.247149906E2,1.172718630E1,NaN,NaN,NaN,NaN,NaN
1.247200281E2,6.629787832E-1,1.247199969E2,1.181467888E1,NaN,NaN,NaN,NaN,NaN
1.247250031E2,6.742922907E-1,1.247250031E2,1.188361725E1,NaN,NaN,NaN,NaN,NaN
1.247300078E2,6.896882446E-1,1.247300078E2,1.196337908E1,NaN,NaN,NaN,NaN,NaN
1.247350141E2,7.002924521E-1,1.247349828E2,1.204511420E1,NaN,NaN,NaN,NaN,NaN
1.247400188E2,7.042733075E-1,1.247399875E2,1.204767614E1,NaN,NaN,NaN,NaN,NaN
1.247450250E2,7.119303448E-1,1.247449922E2,1.203915429E1,NaN,NaN,NaN,NaN,NaN
1.247499984E2,7.180709716E-1,1.247500000E2,1.203460610E1,NaN,NaN,NaN,NaN,NaN
1.247550047E2,7.258487594E-1,1.247550047E2,1.200495390E1,NaN,NaN,NaN,NaN,NaN
1.247600094E2,7.252933400E-1,1.247600109E2,1.196822297E1,NaN,NaN,NaN,NaN,NaN
1.247650156E2,7.262722803E-1,1.247649844E2,1.191382894E1,NaN,NaN,NaN,NaN,NaN
1.247700219E2,7.202585517E-1,1.247699906E2,1.186627041E1,NaN,NaN,NaN,NaN,NaN
1.247750266E2,7.107668276E-1,1.247749953E2,1.184727291E1,NaN,NaN,NaN,NaN,NaN
1.247800016E2,7.016445868E-1,1.247800016E2,1.189019479E1,NaN,NaN,NaN,NaN,NaN
1.247850063E2,6.937676002E-1,1.247850063E2,1.192048548E1,NaN,NaN,NaN,NaN,NaN
1.247900125E2,6.896503428E-1,1.247900125E2,1.186673390E1,NaN,NaN,NaN,NaN,NaN
1.247950188E2,6.887190525E-1,1.247949859E2,1.172857020E1,NaN,NaN,NaN,NaN,NaN
1.248000234E2,6.821874227E-1,1.247999922E2,1.157154917E1,NaN,NaN,NaN,NaN,NaN
1.248049984E2,6.667268987E-1,1.248049969E2,1.144760537E1,NaN,NaN,NaN,NaN,NaN
1.248100031E2,6.486008357E-1,1.248100031E2,1.134659251E1,NaN,NaN,NaN,NaN,NaN
1.248150078E2,6.283104724E-1,1.248150094E2,1.128364083E1,NaN,NaN,NaN,NaN,NaN
1.248200156E2,6.092761288E-1,1.248199828E2,1.122125959E1,NaN,NaN,NaN,NaN,NaN
1.248257844E2,5.827680000E-1,1.248249875E2,1.118850590E1,NaN,NaN,NaN,NaN,NaN
1.248300266E2,5.778126365E-1,1.248299938E2,1.096979624E1,NaN,NaN,NaN,NaN,NaN
1.248350000E2,5.745693191E-1,1.248350000E2,1.062006117E1,NaN,NaN,NaN,NaN,NaN
1.248400047E2,5.750562229E-1,1.248400062E2,1.046863704E1,NaN,NaN,NaN,NaN,NaN
1.248450109E2,5.814371607E-1,1.248450109E2,1.052074451E1,NaN,NaN,NaN,NaN,NaN
1.248500172E2,5.823875184E-1,1.248499859E2,1.048693989E1,NaN,NaN,NaN,NaN,NaN
1.248550219E2,5.751509389E-1,1.248549906E2,1.023434471E1,NaN,NaN,NaN,NaN,NaN
1.248600281E2,5.592190063E-1,1.248599953E2,9.956346977E0,NaN,NaN,NaN,NaN,NaN
1.248650016E2,5.417902902E-1,1.248650016E2,9.773589902E0,NaN,NaN,NaN,NaN,NaN
1.248700062E2,5.233699857E-1,1.248700078E2,9.693100539E0,NaN,NaN,NaN,NaN,NaN
1.248750125E2,5.121907429E-1,1.248750125E2,9.762773851E0,NaN,NaN,NaN,NaN,NaN
1.248800188E2,5.055115552E-1,1.248799875E2,1.004090165E1,NaN,NaN,NaN,NaN,NaN
1.248850234E2,4.982698633E-1,1.248849922E2,1.044072661E1,NaN,NaN,NaN,NaN,NaN
1.248899984E2,4.994382887E-1,1.248899984E2,1.077019974E1,NaN,NaN,NaN,NaN,NaN
1.248950031E2,5.069268771E-1,1.248950031E2,1.103990264E1,NaN,NaN,NaN,NaN,NaN
1.249000094E2,5.168295430E-1,1.249000094E2,1.125128904E1,NaN,NaN,NaN,NaN,NaN
1.249050156E2,5.312842023E-1,1.249049828E2,1.144502930E1,NaN,NaN,NaN,NaN,NaN
1.249100203E2,5.408293173E-1,1.249099891E2,1.162399496E1,NaN,NaN,NaN,NaN,NaN
1.249150266E2,5.431165769E-1,1.249149938E2,1.186332912E1,NaN,NaN,NaN,NaN,NaN
1.249200000E2,5.386321357E-1,1.249200000E2,1.216039911E1,NaN,NaN,NaN,NaN,NaN
1.249250047E2,5.317068776E-1,1.249250063E2,1.247799126E1,NaN,NaN,NaN,NaN,NaN
1.249300109E2,5.265332308E-1,1.249300109E2,1.275832296E1,NaN,NaN,NaN,NaN,NaN
1.249350172E2,5.278115970E-1,1.249349859E2,1.298407006E1,NaN,NaN,NaN,NaN,NaN
1.249400219E2,5.318752772E-1,1.249399906E2,1.317903277E1,NaN,NaN,NaN,NaN,NaN
1.249450281E2,5.355097014E-1,1.249449969E2,1.336147467E1,NaN,NaN,NaN,NaN,NaN
1.249500016E2,5.421854798E-1,1.249500031E2,1.357715942E1,NaN,NaN,NaN,NaN,NaN
1.249550078E2,5.527962407E-1,1.249550078E2,1.379787250E1,NaN,NaN,NaN,NaN,NaN
1.249600125E2,5.682373372E-1,1.249599828E2,1.396490882E1,NaN,NaN,NaN,NaN,NaN
1.249650188E2,5.744640982E-1,1.249649875E2,1.403295354E1,NaN,NaN,NaN,NaN,NaN
1.249700234E2,5.719956367E-1,1.249699922E2,1.398619418E1,NaN,NaN,NaN,NaN,NaN
1.249749984E2,5.724664643E-1,1.249750000E2,1.385780461E1,NaN,NaN,NaN,NaN,NaN
1.249800031E2,5.668276551E-1,1.249807688E2,1.365966234E1,NaN,NaN,NaN,NaN,NaN
1.249850094E2,5.540854096E-1,1.249850109E2,1.335632943E1,NaN,NaN,NaN,NaN,NaN
1.249900156E2,5.404676623E-1,1.249899844E2,1.307353418E1,NaN,NaN,NaN,NaN,NaN
1.249950203E2,5.423905475E-1,1.249949891E2,1.266254116E1,NaN,NaN,NaN,NaN,NaN
1.250000266E2,5.453955870E-1,1.249999953E2,1.211505452E1,NaN,NaN,NaN,NaN,NaN
1.250050000E2,5.412665809E-1,1.250050016E2,1.160099590E1,NaN,NaN,NaN,NaN,NaN
1.250100062E2,5.326969101E-1,1.250100062E2,1.111911810E1,NaN,NaN,NaN,NaN,NaN
1.250150109E2,5.244896132E-1,1.250150125E2,1.077998827E1,NaN,NaN,NaN,NaN,NaN
1.250200172E2,5.092462286E-1,1.250199859E2,1.049321769E1,NaN,NaN,NaN,NaN,NaN
1.250250234E2,4.943088894E-1,1.250249906E2,1.022714187E1,NaN,NaN,NaN,NaN,NaN
