"t Gyro";"abs Gyro";"t IMU";"abs IMU";"t GPS";"v GPS";"z GPS";"lat GPS";"lon GPS"
7.247142206E1;4.841818145E-2;7.247151361E1;9.007545413E0;NaN;NaN;NaN;NaN;NaN
7.247633539E1;4.667571043E-2;7.247642694E1;9.213013464E0;NaN;NaN;NaN;NaN;NaN
7.248124872E1;4.753582045E-2;7.248134027E1;9.422166893E0;NaN;NaN;NaN;NaN;NaN
7.248619257E1;4.751216210E-2;7.248628412E1;9.642436533E0;NaN;NaN;NaN;NaN;NaN
7.249110590E1;4.444719725E-2;7.249119745E1;9.704323522E0;NaN;NaN;NaN;NaN;NaN
7.249601923E1;4.442484738E-2;7.249611078E1;9.735389188E0;NaN;NaN;NaN;NaN;NaN
7.250093256E1;4.282749866E-2;7.250102411E1;9.796058955E0;NaN;NaN;NaN;NaN;NaN
7.250584589E1;3.958994786E-2;7.250593744E1;9.830411376E0;NaN;NaN;NaN;NaN;NaN
7.251078974E1;3.136904587E-2;7.251088129E1;9.872563026E0;NaN;NaN;NaN;NaN;NaN
7.251570307E1;2.595803471E-2;7.251579462E1;9.942126037E0;NaN;NaN;NaN;NaN;NaN
7.252061640E1;2.141966612E-2;7.252070795E1;9.993967902E0;NaN;NaN;NaN;NaN;NaN
7.252552972E1;1.810878860E-2;7.252562128E1;1.004704798E1;NaN;NaN;NaN;NaN;NaN
7.253044306E1;2.245534433E-2;7.253053461E1;1.008646064E1;NaN;NaN;NaN;NaN;NaN
7.253538690E1;2.971896258E-2;7.253547846E1;1.015910607E1;NaN;NaN;NaN;NaN;NaN
7.254030023E1;3.811237139E-2;7.254039179E1;1.020609852E1;NaN;NaN;NaN;NaN;NaN
7.254521356E1;4.462632103E-2;7.254530512E1;1.013487153E1;NaN;NaN;NaN;NaN;NaN
7.255012689E1;5.555188646E-2;7.255021845E1;1.006444821E1;NaN;NaN;NaN;NaN;NaN
7.255504022E1;6.605391083E-2;7.255513178E1;9.965797489E0;NaN;NaN;NaN;NaN;NaN
7.255998407E1;6.899501539E-2;7.256007562E1;9.815254513E0;NaN;NaN;NaN;NaN;NaN
7.256489740E1;6.356658604E-2;7.256498895E1;9.697038976E0;NaN;NaN;NaN;NaN;NaN
7.256981073E1;5.117852444E-2;7.256990228E1;9.576829469E0;NaN;NaN;NaN;NaN;NaN
7.257472406E1;3.693835794E-2;7.257481561E1;9.429832879E0;NaN;NaN;NaN;NaN;NaN
7.257963739E1;2.410221249E-2;7.257972894E1;9.275739614E0;NaN;NaN;NaN;NaN;NaN
7.258455072E1;1.860544515E-2;7.258467279E1;9.100628671E0;NaN;NaN;NaN;NaN;NaN
7.258946405E1;2.780915458E-2;7.258958612E1;8.914872020E0;NaN;NaN;NaN;NaN;NaN
7.259440790E1;3.537625773E-2;7.259449945E1;8.785145062E0;NaN;NaN;NaN;NaN;NaN
7.259932123E1;4.565473036E-2;7.259941278E1;8.612741551E0;NaN;NaN;NaN;NaN;NaN
7.260423456E1;4.927417155E-2;7.260432611E1;8.526527116E0;NaN;NaN;NaN;NaN;NaN
7.260917841E1;5.568056531E-2;7.260923944E1;8.414564771E0;NaN;NaN;NaN;NaN;NaN
7.261409174E1;6.390175730E-2;7.261415277E1;8.402393562E0;NaN;NaN;NaN;NaN;NaN
7.261900507E1;7.507902449E-2;7.261909662E1;8.451681156E0;NaN;NaN;NaN;NaN;NaN
7.262391840E1;8.538639075E-2;7.262400995E1;8.478150826E0;NaN;NaN;NaN;NaN;NaN
7.262886225E1;9.358219313E-2;7.262892328E1;8.435776284E0;NaN;NaN;NaN;NaN;NaN
7.263377558E1;9.995180413E-2;7.263386713E1;8.432605906E0;NaN;NaN;NaN;NaN;NaN
7.263868891E1;1.067911935E-1;7.263878046E1;8.465533055E0;NaN;NaN;NaN;NaN;NaN
7.264360224E1;1.080095127E-1;7.264369379E1;8.517207222E0;NaN;NaN;NaN;NaN;NaN
7.264851557E1;1.092928382E-1;7.264860712E1;8.545851233E0;NaN;NaN;NaN;NaN;NaN
7.265345941E1;9.717817349E-2;7.265355097E1;8.654924388E0;NaN;NaN;NaN;NaN;NaN
7.265837274E1;8.197132544E-2;7.265846430E1;8.732862272E0;NaN;NaN;NaN;NaN;NaN
7.266328607E1;6.953939453E-2;7.266337763E1;8.832226046E0;NaN;NaN;NaN;NaN;NaN
7.266819940E1;5.597762000E-2;7.266829096E1;9.012846132E0;NaN;NaN;NaN;NaN;NaN
7.267314325E1;4.539114031E-2;7.267320429E1;9.214331659E0;NaN;NaN;NaN;NaN;NaN
7.267805658E1;4.179958319E-2;7.267814813E1;9.327752938E0;NaN;NaN;NaN;NaN;NaN
7.268296991E1;4.532110548E-2;7.268306146E1;9.419232591E0;NaN;NaN;NaN;NaN;NaN
7.268788324E1;5.104383564E-2;7.268797479E1;9.425522178E0;NaN;NaN;NaN;NaN;NaN
7.269279657E1;5.741561974E-2;7.269288812E1;9.450864425E0;NaN;NaN;NaN;NaN;NaN
7.269774042E1;6.459126876E-2;7.269783197E1;9.477684566E0;NaN;NaN;NaN;NaN;NaN
7.270265375E1;7.752996128E-2;7.270274530E1;9.470939137E0;NaN;NaN;NaN;NaN;NaN
7.270756708E1;8.901272636E-2;7.270765863E1;9.444584061E0;NaN;NaN;NaN;NaN;NaN
7.271248041E1;1.022794320E-1;7.271257196E1;9.503104267E0;NaN;NaN;NaN;NaN;NaN
7.271739374E1;1.109860985E-1;7.271748529E1;9.522832944E0;NaN;NaN;NaN;NaN;NaN
7.272233759E1;1.089967441E-1;7.272242914E1;9.544042547E0;NaN;NaN;NaN;NaN;NaN
7.272725092E1;1.029964487E-1;7.272734247E1;9.603439023E0;NaN;NaN;NaN;NaN;NaN
7.273216425E1;9.072022024E-2;7.273225580E1;9.658514360E0;NaN;NaN;NaN;NaN;NaN
7.273707758E1;6.848254347E-2;7.273716913E1;9.847560013E0;NaN;NaN;NaN;NaN;NaN
7.274202142E1;4.134052600E-2;7.274208246E1;9.959971052E0;NaN;NaN;NaN;NaN;NaN
7.274693475E1;2.025901212E-2;7.274702631E1;1.003849717E1;NaN;NaN;NaN;NaN;NaN
7.275184808E1;4.112240538E-2;7.275193964E1;1.007700411E1;NaN;NaN;NaN;NaN;NaN
7.275676142E1;7.775573934E-2;7.275685297E1;1.000122574E1;NaN;NaN;NaN;NaN;NaN
7.276167475E1;1.015820335E-1;7.276176630E1;9.918835890E0;NaN;NaN;NaN;NaN;NaN
7.276661859E1;1.177830207E-1;7.276671014E1;9.785470414E0;NaN;NaN;NaN;NaN;NaN
7.277153192E1;1.187878510E-1;7.277162348E1;9.678011235E0;NaN;NaN;NaN;NaN;NaN
7.277644525E1;1.096772590E-1;7.277653680E1;9.450047809E0;NaN;NaN;NaN;NaN;NaN
7.278135858E1;8.626743401E-2;7.278145014E1;9.104582897E0;NaN;NaN;NaN;NaN;NaN
7.278627191E1;5.639247550E-2;7.278636347E1;8.824084187E0;NaN;NaN;NaN;NaN;NaN
7.279121576E1;2.625464776E-2;7.279130731E1;8.574383564E0;NaN;NaN;NaN;NaN;NaN
7.279612909E1;4.070465241E-2;7.279622064E1;8.335798964E0;NaN;NaN;NaN;NaN;NaN
7.280104242E1;7.340341307E-2;7.280113397E1;8.115567663E0;NaN;NaN;NaN;NaN;NaN
7.280595575E1;1.007483234E-1;7.280604730E1;8.016497808E0;NaN;NaN;NaN;NaN;NaN
7.281086908E1;1.158973948E-1;7.281096063E1;8.015084459E0;NaN;NaN;NaN;NaN;NaN
7.281578241E1;1.123279112E-1;7.281590448E1;8.126098608E0;NaN;NaN;NaN;NaN;NaN
7.282069574E1;1.002329099E-1;7.282081781E1;8.315975314E0;NaN;NaN;NaN;NaN;NaN
7.282563959E1;7.311334563E-2;7.282573114E1;8.604903096E0;NaN;NaN;NaN;NaN;NaN
7.283055292E1;3.330340040E-2;7.283064447E1;8.942558180E0;NaN;NaN;NaN;NaN;NaN
7.283546625E1;1.754114447E-2;7.283555780E1;9.336541033E0;NaN;NaN;NaN;NaN;NaN
7.284037958E1;4.504981171E-2;7.284047113E1;9.791679825E0;NaN;NaN;NaN;NaN;NaN
7.284529291E1;5.901493842E-2;7.284538446E1;1.014274746E1;NaN;NaN;NaN;NaN;NaN
7.285023676E1;6.660019553E-2;7.285032831E1;1.047691443E1;NaN;NaN;NaN;NaN;NaN
7.285515009E1;6.672561683E-2;7.285524164E1;1.063511974E1;NaN;NaN;NaN;NaN;NaN
7.286006342E1;6.499666358E-2;7.286015497E1;1.066889787E1;NaN;NaN;NaN;NaN;NaN
7.286497675E1;6.166977735E-2;7.286506830E1;1.055797826E1;NaN;NaN;NaN;NaN;NaN
7.286989008E1;5.881863394E-2;7.286998163E1;1.038022697E1;NaN;NaN;NaN;NaN;NaN
7.287483392E1;6.539588916E-2;7.287492548E1;1.026004583E1;NaN;NaN;NaN;NaN;NaN
7.287974725E1;7.079727065E-2;7.287983881E1;1.014087827E1;NaN;NaN;NaN;NaN;NaN
7.288466058E1;7.721788263E-2;7.288475214E1;1.003482141E1;NaN;NaN;NaN;NaN;NaN
7.288957392E1;8.080404665E-2;7.288966547E1;1.004054475E1;NaN;NaN;NaN;NaN;NaN
7.289451776E1;7.272739535E-2;7.289457880E1;1.002273516E1;NaN;NaN;NaN;NaN;NaN
7.289943109E1;6.119050093E-2;7.289952264E1;1.001695118E1;NaN;NaN;NaN;NaN;NaN
7.290434442E1;5.324577564E-2;7.290443598E1;9.864961556E0;NaN;NaN;NaN;NaN;NaN
7.290925775E1;4.082753845E-2;7.290934930E1;9.672963829E0;NaN;NaN;NaN;NaN;NaN
7.291417108E1;3.599844901E-2;7.291426264E1;9.525264062E0;NaN;NaN;NaN;NaN;NaN
7.291911493E1;4.709513206E-2;7.291920648E1;9.318909606E0;NaN;NaN;NaN;NaN;NaN
7.292402826E1;7.240144107E-2;7.292411981E1;9.230843595E0;NaN;NaN;NaN;NaN;NaN
7.292894159E1;1.042433242E-1;7.292903314E1;9.158759012E0;NaN;NaN;NaN;NaN;NaN
7.293385492E1;1.347093551E-1;7.293394647E1;9.109300310E0;NaN;NaN;NaN;NaN;NaN
7.293876825E1;1.521704778E-1;7.293885980E1;9.060500176E0;NaN;NaN;NaN;NaN;NaN
7.294368158E1;1.555305226E-1;7.294380365E1;9.059579392E0;NaN;NaN;NaN;NaN;NaN
7.294862543E1;1.541090385E-1;7.294871698E1;9.141887465E0;NaN;NaN;NaN;NaN;NaN
7.295353876E1;1.369741804E-1;7.295363031E1;9.391117409E0;NaN;NaN;NaN;NaN;NaN
7.295845209E1;1.021485260E-1;7.295854364E1;9.679290806E0;NaN;NaN;NaN;NaN;NaN
7.296339594E1;5.417612374E-2;7.296345697E1;9.955713436E0;NaN;NaN;NaN;NaN;NaN
7.296830927E1;1.344615367E-2;7.296837030E1;1.029995616E1;NaN;NaN;NaN;NaN;NaN
7.297322260E1;6.568873424E-2;7.297331415E1;1.060106586E1;NaN;NaN;NaN;NaN;NaN
7.297813593E1;1.199079742E-1;7.297822748E1;1.090408419E1;NaN;NaN;NaN;NaN;NaN
7.298307977E1;1.653908769E-1;7.298314081E1;1.118095661E1;NaN;NaN;NaN;NaN;NaN
7.298799310E1;1.952062002E-1;7.298808466E1;1.127608429E1;NaN;NaN;NaN;NaN;NaN
7.299290643E1;2.075202701E-1;7.299299799E1;1.114122498E1;NaN;NaN;NaN;NaN;NaN
7.299781976E1;1.988996850E-1;7.299791132E1;1.088523401E1;NaN;NaN;NaN;NaN;NaN
7.300273309E1;1.699010203E-1;7.300282465E1;1.062284418E1;NaN;NaN;NaN;NaN;NaN
7.300764642E1;1.302454071E-1;7.300776850E1;1.023587812E1;NaN;NaN;NaN;NaN;NaN
7.301259027E1;7.769240775E-2;7.301268182E1;9.856889697E0;NaN;NaN;NaN;NaN;NaN
7.301750360E1;2.425124715E-2;7.301759516E1;9.492095017E0;NaN;NaN;NaN;NaN;NaN
7.302241693E1;4.702895680E-2;7.302250848E1;9.122605132E0;NaN;NaN;NaN;NaN;NaN
7.302733026E1;9.788899700E-2;7.302742182E1;8.824741764E0;NaN;NaN;NaN;NaN;NaN
7.303224359E1;1.284767839E-1;7.303233514E1;8.647722422E0;NaN;NaN;NaN;NaN;NaN
7.303718744E1;1.493566386E-1;7.303727899E1;8.530235624E0;NaN;NaN;NaN;NaN;NaN
7.304210077E1;1.497271816E-1;7.304219232E1;8.597976760E0;NaN;NaN;NaN;NaN;NaN
7.304701410E1;1.313490894E-1;7.304710565E1;8.772408869E0;NaN;NaN;NaN;NaN;NaN
7.305192743E1;1.020810308E-1;7.305201898E1;9.088730009E0;NaN;NaN;NaN;NaN;NaN
7.305684076E1;6.516236525E-2;7.305693231E1;9.568406991E0;NaN;NaN;NaN;NaN;NaN
7.306175409E1;3.067289502E-2;7.306187616E1;1.012764137E1;NaN;NaN;NaN;NaN;NaN
7.306666742E1;5.011561288E-2;7.306678949E1;1.066527820E1;NaN;NaN;NaN;NaN;NaN
7.307161127E1;9.061674022E-2;7.307170282E1;1.114111411E1;NaN;NaN;NaN;NaN;NaN
7.307652460E1;1.237198576E-1;7.307661615E1;1.142701203E1;NaN;NaN;NaN;NaN;NaN
7.308146845E1;1.488012152E-1;7.308152948E1;1.165309435E1;NaN;NaN;NaN;NaN;NaN
7.308638178E1;1.622563667E-1;7.308644281E1;1.180962127E1;NaN;NaN;NaN;NaN;NaN
7.309129511E1;1.544192243E-1;7.309135614E1;1.171611794E1;NaN;NaN;NaN;NaN;NaN
7.309620844E1;1.338656078E-1;7.309629999E1;1.136318235E1;NaN;NaN;NaN;NaN;NaN
7.310112177E1;1.109560670E-1;7.310121332E1;1.106059093E1;NaN;NaN;NaN;NaN;NaN
7.310603510E1;8.323819782E-2;7.310615717E1;1.064847803E1;NaN;NaN;NaN;NaN;NaN
7.311094843E1;5.010960773E-2;7.311107050E1;1.025116526E1;NaN;NaN;NaN;NaN;NaN
7.311586176E1;2.809156742E-2;7.311598383E1;9.832721116E0;NaN;NaN;NaN;NaN;NaN
7.312077509E1;3.559145830E-2;7.312089716E1;9.478298791E0;NaN;NaN;NaN;NaN;NaN
7.312571893E1;5.507804434E-2;7.312581049E1;9.180812640E0;NaN;NaN;NaN;NaN;NaN
7.313063226E1;6.952489706E-2;7.313072382E1;9.046305565E0;NaN;NaN;NaN;NaN;NaN
7.313554559E1;7.611728051E-2;7.313563715E1;8.991391518E0;NaN;NaN;NaN;NaN;NaN
7.314045892E1;8.089787182E-2;7.314055048E1;9.134390783E0;NaN;NaN;NaN;NaN;NaN
7.314540277E1;7.881262189E-2;7.314546381E1;9.307846259E0;NaN;NaN;NaN;NaN;NaN
7.315031610E1;7.003334380E-2;7.315040766E1;9.566863568E0;NaN;NaN;NaN;NaN;NaN
7.315522943E1;5.189905822E-2;7.315532098E1;9.810186805E0;NaN;NaN;NaN;NaN;NaN
7.316017328E1;3.141007923E-2;7.316023432E1;1.001466485E1;NaN;NaN;NaN;NaN;NaN
7.316508661E1;1.829087154E-2;7.316514764E1;1.023176089E1;NaN;NaN;NaN;NaN;NaN
7.316999994E1;1.452840262E-2;7.317009149E1;1.045196217E1;NaN;NaN;NaN;NaN;NaN
7.317491327E1;2.250461375E-2;7.317500482E1;1.066529592E1;NaN;NaN;NaN;NaN;NaN
7.317982660E1;3.491575716E-2;7.317991815E1;1.080459718E1;NaN;NaN;NaN;NaN;NaN
7.318473993E1;6.029560263E-2;7.318486200E1;1.083369833E1;NaN;NaN;NaN;NaN;NaN
7.318965326E1;8.298337941E-2;7.318977533E1;1.081964629E1;NaN;NaN;NaN;NaN;NaN
7.319459711E1;1.031194801E-1;7.319468866E1;1.078473333E1;NaN;NaN;NaN;NaN;NaN
7.319951044E1;1.215530403E-1;7.319960199E1;1.071431983E1;NaN;NaN;NaN;NaN;NaN
7.320442377E1;1.354005704E-1;7.320451532E1;1.064853743E1;NaN;NaN;NaN;NaN;NaN
7.320933710E1;1.404014663E-1;7.320942865E1;1.049676130E1;NaN;NaN;NaN;NaN;NaN
7.321425043E1;1.368948058E-1;7.321434198E1;1.028268164E1;NaN;NaN;NaN;NaN;NaN
7.321919428E1;1.210127943E-1;7.321928583E1;1.003237144E1;NaN;NaN;NaN;NaN;NaN
7.322410761E1;9.857853491E-2;7.322419916E1;9.799246417E0;NaN;NaN;NaN;NaN;NaN
7.322902094E1;6.854371183E-2;7.322911249E1;9.559687978E0;NaN;NaN;NaN;NaN;NaN
7.323393427E1;3.535283940E-2;7.323402582E1;9.259555874E0;NaN;NaN;NaN;NaN;NaN
7.323884760E1;3.965802723E-2;7.323893915E1;9.032383590E0;NaN;NaN;NaN;NaN;NaN
7.324379144E1;7.830880864E-2;7.324388300E1;8.856317312E0;NaN;NaN;NaN;NaN;NaN
7.324870477E1;1.104654604E-1;7.324879633E1;8.790788283E0;NaN;NaN;NaN;NaN;NaN
7.325361810E1;1.214108238E-1;7.325370966E1;8.802702782E0;NaN;NaN;NaN;NaN;NaN
7.325853143E1;1.234979413E-1;7.325862299E1;8.854746719E0;NaN;NaN;NaN;NaN;NaN
7.326344476E1;1.115975445E-1;7.326353632E1;8.913529045E0;NaN;NaN;NaN;NaN;NaN
7.326838861E1;8.672486968E-2;7.326848016E1;9.088358274E0;NaN;NaN;NaN;NaN;NaN
7.327330194E1;5.394274152E-2;7.327339350E1;9.392143309E0;NaN;NaN;NaN;NaN;NaN
7.327821527E1;3.149506471E-2;7.327830682E1;9.644373383E0;NaN;NaN;NaN;NaN;NaN
7.328312860E1;4.285364013E-2;7.328322016E1;9.917758704E0;NaN;NaN;NaN;NaN;NaN
7.328807245E1;6.217863866E-2;7.328813348E1;1.032355400E1;NaN;NaN;NaN;NaN;NaN
7.329298578E1;8.074774419E-2;7.329307733E1;1.068690267E1;NaN;NaN;NaN;NaN;NaN
7.329789911E1;9.498826602E-2;7.329799066E1;1.091823653E1;NaN;NaN;NaN;NaN;NaN
7.330281244E1;9.695373693E-2;7.330290399E1;1.083542358E1;NaN;NaN;NaN;NaN;NaN
7.330772577E1;9.076052154E-2;7.330781732E1;1.057599308E1;NaN;NaN;NaN;NaN;NaN
7.331266962E1;7.964936617E-2;7.331276117E1;1.029022286E1;NaN;NaN;NaN;NaN;NaN
7.331758295E1;6.193529699E-2;7.331767450E1;1.000576871E1;NaN;NaN;NaN;NaN;NaN
7.332249628E1;4.120177364E-2;7.332258783E1;9.689703191E0;NaN;NaN;NaN;NaN;NaN
7.332740961E1;3.798962299E-2;7.332750116E1;9.354914744E0;NaN;NaN;NaN;NaN;NaN
7.333232294E1;5.795980877E-2;7.333241449E1;9.141645050E0;NaN;NaN;NaN;NaN;NaN
7.333726679E1;7.850258301E-2;7.333735834E1;8.920762673E0;NaN;NaN;NaN;NaN;NaN
7.334218012E1;8.952834000E-2;7.334227167E1;8.777271967E0;NaN;NaN;NaN;NaN;NaN
7.334709345E1;9.782470479E-2;7.334718500E1;8.725690022E0;NaN;NaN;NaN;NaN;NaN
7.335200678E1;9.454517474E-2;7.335209833E1;8.746294729E0;NaN;NaN;NaN;NaN;NaN
7.335695062E1;8.291118130E-2;7.335701166E1;8.749628926E0;NaN;NaN;NaN;NaN;NaN
7.336186395E1;6.996431668E-2;7.336195551E1;8.849629817E0;NaN;NaN;NaN;NaN;NaN
7.336677728E1;5.288597674E-2;7.336686884E1;9.098930759E0;NaN;NaN;NaN;NaN;NaN
7.337169061E1;3.810918539E-2;7.337178217E1;9.302149530E0;NaN;NaN;NaN;NaN;NaN
7.337660394E1;2.445489806E-2;7.337669550E1;9.469551283E0;NaN;NaN;NaN;NaN;NaN
7.338151727E1;1.657693102E-2;7.338163935E1;9.543000938E0;NaN;NaN;NaN;NaN;NaN
7.338646112E1;1.438469280E-2;7.338655268E1;9.504955299E0;NaN;NaN;NaN;NaN;NaN
7.339137445E1;9.438347379E-3;7.339146600E1;9.405906112E0;NaN;NaN;NaN;NaN;NaN
7.339631830E1;1.008611728E-2;7.339637934E1;9.268652055E0;NaN;NaN;NaN;NaN;NaN
7.340123163E1;3.322959644E-2;7.340129266E1;9.103176515E0;NaN;NaN;NaN;NaN;NaN
7.340614496E1;6.377601780E-2;7.340620600E1;8.841135895E0;NaN;NaN;NaN;NaN;NaN
7.341105829E1;9.703939764E-2;7.341114984E1;8.586264596E0;NaN;NaN;NaN;NaN;NaN
7.341597162E1;1.262781466E-1;7.341606317E1;8.390014099E0;NaN;NaN;NaN;NaN;NaN
7.342088495E1;1.448160190E-1;7.342100702E1;8.235463849E0;NaN;NaN;NaN;NaN;NaN
7.342579828E1;1.511956050E-1;7.342592035E1;8.212508336E0;NaN;NaN;NaN;NaN;NaN
7.343074213E1;1.432438083E-1;7.343083368E1;8.249588364E0;NaN;NaN;NaN;NaN;NaN
7.343565546E1;1.286338236E-1;7.343574701E1;8.376685864E0;NaN;NaN;NaN;NaN;NaN
7.344056879E1;1.118999340E-1;7.344066034E1;8.661502557E0;NaN;NaN;NaN;NaN;NaN
7.344548212E1;9.127770886E-2;7.344557367E1;9.048844383E0;NaN;NaN;NaN;NaN;NaN
7.345039545E1;7.384476581E-2;7.345048700E1;9.363428075E0;NaN;NaN;NaN;NaN;NaN
7.345533930E1;5.201357501E-2;7.345543085E1;9.629168412E0;NaN;NaN;NaN;NaN;NaN
7.346025263E1;3.142709397E-2;7.346034418E1;9.820073751E0;NaN;NaN;NaN;NaN;NaN
7.346516596E1;1.768991237E-2;7.346525751E1;9.942786609E0;NaN;NaN;NaN;NaN;NaN
7.347007929E1;2.717543639E-2;7.347017084E1;9.971989074E0;NaN;NaN;NaN;NaN;NaN
7.347502313E1;4.428869768E-2;7.347508417E1;1.002108783E1;NaN;NaN;NaN;NaN;NaN
7.347993646E1;5.177444515E-2;7.348002802E1;1.003639410E1;NaN;NaN;NaN;NaN;NaN
7.348484979E1;4.902350912E-2;7.348494135E1;1.003520003E1;NaN;NaN;NaN;NaN;NaN
7.348979364E1;3.890239867E-2;7.348985468E1;9.924307261E0;NaN;NaN;NaN;NaN;NaN
7.349470697E1;3.279137201E-2;7.349476801E1;9.750198531E0;NaN;NaN;NaN;NaN;NaN
7.349962030E1;2.643220885E-2;7.349971185E1;9.566873818E0;NaN;NaN;NaN;NaN;NaN
7.350453363E1;2.152715023E-2;7.350462518E1;9.328577537E0;NaN;NaN;NaN;NaN;NaN
7.350944696E1;1.622962133E-2;7.350953851E1;9.144115331E0;NaN;NaN;NaN;NaN;NaN
7.351439081E1;2.737777585E-2;7.351448236E1;9.001450688E0;NaN;NaN;NaN;NaN;NaN
7.351930414E1;4.619619746E-2;7.351939569E1;8.854302477E0;NaN;NaN;NaN;NaN;NaN
7.352421747E1;6.703603008E-2;7.352430902E1;8.759818849E0;NaN;NaN;NaN;NaN;NaN
7.352913080E1;8.697759257E-2;7.352922235E1;8.661808682E0;NaN;NaN;NaN;NaN;NaN
7.353404413E1;1.035325030E-1;7.353413568E1;8.564492871E0;NaN;NaN;NaN;NaN;NaN
7.353898798E1;1.143229881E-1;7.353907953E1;8.501393985E0;NaN;NaN;NaN;NaN;NaN
7.354390131E1;1.181391954E-1;7.354399286E1;8.500352197E0;NaN;NaN;NaN;NaN;NaN
7.354881464E1;1.190359387E-1;7.354890619E1;8.628388334E0;NaN;NaN;NaN;NaN;NaN
7.355372797E1;1.087443550E-1;7.355381952E1;8.856833109E0;NaN;NaN;NaN;NaN;NaN
7.355864130E1;9.365166658E-2;7.355873285E1;9.147412176E0;NaN;NaN;NaN;NaN;NaN
7.356355463E1;7.664990508E-2;7.356367670E1;9.388797597E0;NaN;NaN;NaN;NaN;NaN
7.356846796E1;6.426541854E-2;7.356859003E1;9.646931028E0;NaN;NaN;NaN;NaN;NaN
7.357341180E1;6.265605317E-2;7.357350336E1;9.893867052E0;NaN;NaN;NaN;NaN;NaN
7.357832514E1;6.247414486E-2;7.357841669E1;1.013336692E1;NaN;NaN;NaN;NaN;NaN
7.358323847E1;6.335413387E-2;7.358333002E1;1.024780497E1;NaN;NaN;NaN;NaN;NaN
7.358815180E1;6.424158777E-2;7.358824335E1;1.029928946E1;NaN;NaN;NaN;NaN;NaN
7.359309564E1;6.309350783E-2;7.359315668E1;1.028931028E1;NaN;NaN;NaN;NaN;NaN
7.359800897E1;5.818519612E-2;7.359810053E1;1.016247971E1;NaN;NaN;NaN;NaN;NaN
7.360292230E1;4.493999375E-2;7.360301386E1;9.982252947E0;NaN;NaN;NaN;NaN;NaN
7.360786615E1;2.772283885E-2;7.360792719E1;9.824427576E0;NaN;NaN;NaN;NaN;NaN
7.361277948E1;2.709143318E-2;7.361284052E1;9.673937735E0;NaN;NaN;NaN;NaN;NaN
7.361769281E1;3.757264804E-2;7.361778436E1;9.539263328E0;NaN;NaN;NaN;NaN;NaN
7.362260614E1;4.790430908E-2;7.362269769E1;9.357633488E0;NaN;NaN;NaN;NaN;NaN
7.362751947E1;5.960037302E-2;7.362761102E1;9.247224802E0;NaN;NaN;NaN;NaN;NaN
7.363246332E1;5.730674849E-2;7.363255487E1;9.233942379E0;NaN;NaN;NaN;NaN;NaN
7.363737665E1;5.722186278E-2;7.363746820E1;9.279707343E0;NaN;NaN;NaN;NaN;NaN
7.364228998E1;5.434175170E-2;7.364238153E1;9.405320912E0;NaN;NaN;NaN;NaN;NaN
7.364720331E1;4.854252738E-2;7.364729486E1;9.642231149E0;NaN;NaN;NaN;NaN;NaN
7.365211664E1;4.411181326E-2;7.365220819E1;9.894922152E0;NaN;NaN;NaN;NaN;NaN
7.365702997E1;4.458553933E-2;7.365715204E1;1.012528065E1;NaN;NaN;NaN;NaN;NaN
7.366197382E1;5.266991402E-2;7.366206537E1;1.022800773E1;NaN;NaN;NaN;NaN;NaN
7.366688715E1;6.353385980E-2;7.366697870E1;1.031977917E1;NaN;NaN;NaN;NaN;NaN
7.367180048E1;7.425444930E-2;7.367189203E1;1.045363143E1;NaN;NaN;NaN;NaN;NaN
7.367671381E1;8.540286578E-2;7.367680536E1;1.046234333E1;NaN;NaN;NaN;NaN;NaN
7.368162714E1;8.888182677E-2;7.368171869E1;1.047169141E1;NaN;NaN;NaN;NaN;NaN
7.368657098E1;8.401684494E-2;7.368666254E1;1.047706306E1;NaN;NaN;NaN;NaN;NaN
7.369148432E1;6.901138027E-2;7.369157587E1;1.036296405E1;NaN;NaN;NaN;NaN;NaN
7.369639764E1;4.973645304E-2;7.369648920E1;1.011896839E1;NaN;NaN;NaN;NaN;NaN
7.370131098E1;2.758801722E-2;7.370140253E1;9.875168808E0;NaN;NaN;NaN;NaN;NaN
7.370622430E1;2.260360809E-2;7.370631586E1;9.565247204E0;NaN;NaN;NaN;NaN;NaN
7.371116815E1;5.229894024E-2;7.371125971E1;9.304868949E0;NaN;NaN;NaN;NaN;NaN
7.371608148E1;7.900910360E-2;7.371617304E1;9.124036135E0;NaN;NaN;NaN;NaN;NaN
7.372099481E1;1.028518017E-1;7.372108637E1;8.999273270E0;NaN;NaN;NaN;NaN;NaN
7.372590814E1;1.148810435E-1;7.372599970E1;9.007498878E0;NaN;NaN;NaN;NaN;NaN
7.373082147E1;1.094276321E-1;7.373091303E1;9.015989046E0;NaN;NaN;NaN;NaN;NaN
7.373576532E1;9.275054022E-2;7.373585687E1;9.148129732E0;NaN;NaN;NaN;NaN;NaN
7.374067865E1;6.874110722E-2;7.374077020E1;9.363825445E0;NaN;NaN;NaN;NaN;NaN
7.374559198E1;3.958198117E-2;7.374568353E1;9.569227213E0;NaN;NaN;NaN;NaN;NaN
7.375050531E1;2.480401936E-2;7.375059686E1;9.896925677E0;NaN;NaN;NaN;NaN;NaN
7.375544916E1;4.287868782E-2;7.375551019E1;1.017912768E1;NaN;NaN;NaN;NaN;NaN
7.376036249E1;6.749538679E-2;7.376045404E1;1.041792286E1;NaN;NaN;NaN;NaN;NaN
